fecha,departamento,demanda_departamental_real_gwh,demanda_departamental_predicha_gwh,lluvia_promedio_depto_mm,error_absoluto,error_porcentual
2026-05-01,Cundinamarca,0.41258,0.3923241645960192,3.9166666666666665,0.020255835403980793,4.909553277673534
2026-05-01,Córdoba,0.0,0.0,0.0,0.0,0.0
2026-05-01,Huila,0.254657,0.21254936865784338,0.0,0.04210763134215664,16.535037202453857
2026-05-01,La Guajira,0.565733,0.5400369665951259,0.0,0.02569603340487414,4.542077791231263
2026-05-01,Magdalena,0.444362,0.3712585574523813,11.2,0.07310344254761869,16.451325924018278
2026-05-01,Meta,6.214356,4.460699538689765,8.52,1.7536564613102357,28.219439930513985
2026-05-01,Nariño,0.126187,0.1213071598270547,5.6,0.004879840172945293,3.86714937848618
2026-05-01,Norte de Santander,0.002299,0.001897839807204,0.0,0.0004011601927959999,17.44925828056424
2026-05-01,Putumayo,0.064779,0.0668712651910973,3.025,0.0020922651910973006,3.229850519631746
2026-05-01,Quindío,0.098108,0.0927926660871438,0.0,0.005315333912856199,5.417838882733631
2026-05-01,Risaralda,0.603807,0.4183126665869566,1.44,0.1854943334130434,30.720798258543468
2026-05-01,Santander,0.0,0.0,0.0,0.0,0.0
2026-05-01,Sucre,0.032609,0.030915857589519,7.6499999999999995,0.001693142410480998,5.192253338819541
2026-05-01,Tolima,0.153502,0.1244648307777778,0.125,0.0290371692222222,18.916474919267966
2026-05-01,Valle del Cauca,3.6940480000000004,3.267918216666661,0.0,0.4261297833333395,11.535577831684419
2026-05-18,Antioquia,0.0,0.0,0.0,0.0,0.0
2026-05-18,Arauca,0.0,0.0,0.0,0.0,0.0
2026-05-18,Atlántico,0.0,0.0,0.0,0.0,0.0
2026-05-18,Bogotá,0.0,0.0,0.75,0.0,0.0
2026-05-18,Bolívar,0.0,0.0,0.0,0.0,0.0
2026-05-18,Boyacá,0.639923,0.5119427403868819,0.5833333333333334,0.1279802596131181,19.9993214204187
2026-05-18,Caldas,0.983172,0.9262961144149137,2.25,0.05687588558508638,5.784937427692472
2026-05-18,Caquetá,0.009067,0.0093080904344202,0.0,0.00024109043442019883,2.6589849842472746
2026-05-18,Casanare,0.6503310000000001,0.7256332025494262,8.189333333333334,0.0753022025494261,11.579057647800937
2026-05-18,Cauca,0.265965,0.0,0.0,0.265965,99.99999624010692
2026-05-18,Cesar,0.162494,0.2018911079496843,0.0,0.03939710794968429,24.245267840755663
2026-05-18,Chocó,0.0,0.0,25.85,0.0,0.0
2026-05-18,Cundinamarca,0.400717,0.3908989064224012,1.25,0.009818093577598774,2.4501314724819827
2026-05-18,Córdoba,3.416851,3.5969280470121623,1.5833333333333333,0.18007704701216243,5.270263364868298
2026-05-18,Huila,0.240288,0.2160252646687733,1.2533333333333334,0.024262735331226692,10.097355806986247
2026-05-18,La Guajira,0.5416780000000001,0.5311927995965641,0.0,0.010485200403436035,1.9356887689489244
2026-05-18,Magdalena,0.492092,0.4745440666143146,0.0,0.017547933385685388,3.565986244256514
2026-05-18,Meta,5.165673,4.534324320737119,26.120000000000005,0.6313486792628806,12.222002400087662
2026-05-18,Nariño,0.126801,0.11437254645984381,1.6,0.01242845354015619,9.801541438949256
2026-05-18,Norte de Santander,0.00203,0.0017525418798499,0.0,0.0002774581201501001,13.667820362958807
2026-05-18,Putumayo,0.067905,0.0676228929243083,19.35,0.0002821070756916927,0.41544368477626725
2026-05-18,Quindío,0.0,0.0,0.0,0.0,0.0
2026-05-18,Risaralda,0.47108,0.4221678408091776,1.28,0.048912159190822424,10.382983389769059
2026-05-18,Santander,0.0,0.0,0.0,0.0,0.0
2026-05-18,Sucre,0.031305,0.0311448669575424,0.0,0.00016013304245759974,0.511525287669928
2026-05-18,Tolima,0.144425,0.1240006512834156,0.08333333333333333,0.020424348716584398,14.141836456569676
2026-05-18,Valle del Cauca,3.5786119999999997,3.1981964099999995,0.0,0.38041559000000014,10.630255220095798
